subscription_id,user_id,plan_id,start_date_id,end_date_id,status,cancellation_reason,duration_days
1252,945,4,20240504,20241231,Active,,241
1253,946,4,20231115,20231215,Expired,,30
1254,947,2,20240620,20241231,Active,,194
1255,948,3,20230725,20231023,Cancelled,,90
1256,949,4,20240105,20240204,Expired,,30
1257,949,4,20240208,20240806,Expired,,180
1258,950,4,20240420,20240520,Expired,,30
1259,950,3,20240531,20240630,Cancelled,,30
1260,951,3,20241128,20241231,ctive,,33
1261,952,2,20240401,20240501,Expired,,30
1262,952,2,20240507,20240805,Cancelled,,90
1263,953,3,20240718,20241231,Active,,166
1264,954,3,20230922,20231022,Expired,,30
1265,954,2,20231022,20231121,Expired,,30
1266,955,3,20230129,20230228,Expired,,30
1267,956,4,20230808,20240204,ancelled,Switched to competitor,180
1268,957,2,20231003,20231102,Expired,,30
1269,958,4,20241129,20241229,Cancelled,,30
1270,959,3,20230627,20230727,Expired,,30
1271,959,2,20230807,20230906,Expired,,30
1272,960,1,20240914,20241014,Expired,,30
1273,961,3,20231009,20241003,Expired,,360
1274,962,3,20240415,20240515,Cancelled,,30
1275,963,3,20240617,20240915,Expired,,90
1276,964,2,20240607,20241204,Expired,,180
1277,964,4,20241208,20241231,Active,,23
1278,965,1,20240728,20241231,ctive,,156
1279,966,3,20241201,20241231,Active,,30
1280,967,3,20231011,20231110,Cancelled,Not enough content,30
1281,968,1,20241102,20241202,Cancelled,Technical issues,30
1282,969,1,20230712,20230811,Expired,,30
1283,969,1,20230815,20230914,Expired,,30
1284,969,3,20230925,20240919,Expired,,360
1285,970,2,20230228,20230827,Expired,,180
1286,970,4,20230913,20240311,Expired,,180
1287,970,1,20240311,20241231,ctive,,295
1288,971,1,20230524,20231120,xpired,,180
1289,971,2,20231129,20231229,Cancelled,,30
1290,972,4,20231030,20240427,Expired,,180
1291,972,2,20240512,20240810,Expired,,90
1292,972,4,20240822,20241120,xpired,,90
1293,973,1,20230206,20240201,Expired,,360
1294,973,2,20240205,20240505,Expired,,90
1295,974,4,20230714,20230813,Expired,,30
1296,974,2,20230819,20230918,Cancelled,Not enough content,30
1297,975,3,20240701,20241231,Active,,183
1298,976,4,20241118,20241231,Active,,43
1299,977,1,20241104,20241231,Active,,57
1300,978,3,20230512,20240506,Expired,,360
1301,979,2,20230707,20230806,Expired,,30
1302,980,4,20230816,20240212,Expired,,180
1303,981,1,20240306,20240405,Cancelled,Technical issues,30
1304,982,3,20240419,20240519,Expired,,30
1305,983,1,20240820,20241118,xpired,,90
1306,984,3,20230719,20230818,Expired,,30
1307,985,1,20240626,20240924,Expired,,90
1308,985,4,20240929,20241231,Active,,93
1309,986,1,20230604,20230704,Expired,,30
1310,986,4,20230721,20230820,Expired,,30
1311,987,2,20240806,20240905,Expired,,30
1312,987,4,20240911,20241011,Cancelled,,30
1313,988,3,20230704,20230803,Expired,,30
1314,989,2,20230701,20231228,Expired,,180
1315,990,3,20231008,20231107,Cancelled,Not enough content,30
1316,991,2,20230612,20230712,Expired,,30
1317,991,2,20230731,20230830,Expired,,30
1318,992,3,20230513,20230612,Expired,,30
1319,993,4,20240315,20240613,Expired,,90
1320,994,4,20230724,20240120,Expired,,180
1321,994,1,20240123,20240721,Expired,,180
1322,995,2,20231126,20231226,Expired,,30
1323,996,1,20241003,20241231,Active,,89
1324,997,4,20231219,20241213,Expired,,360
1325,998,1,20240825,20241123,Expired,,90
1326,999,2,20231102,20241027,xpired,,360
1327,1000,2,20240620,20240720,Expired,,30
1328,1001,4,20230518,20231114,xpired,,180
1329,1001,4,20231126,20231226,xpired,,30
1330,1002,2,20230712,20231010,Expired,,90
1331,1002,2,20231019,20240117,Cancelled,No longer needed,90
1332,1003,1,20240218,20240816,Expired,,180
1333,1004,1,20230515,20231111,Expired,,180
1334,1004,2,20231126,20241120,Expired,,360
1335,1005,1,20230623,20231220,xpired,,180
1336,1006,1,20230208,20240203,Expired,,360
1337,1007,3,20240701,20241231,Active,,183
1338,1008,3,20241108,20241231,Active,,53
1339,1009,3,20241207,20241231,Active,,24
1340,1010,3,20240714,20240813,Cancelled,Not enough content,30
1341,1011,1,20241212,20241231,Active,,19
1342,1012,2,20241108,20241231,Active,,53
1343,1013,2,20240912,20241012,Expired,,30
1344,1014,4,20230418,20230518,Expired,,30
1345,1014,4,20230519,20231115,Expired,,180
1346,1014,1,20231204,20240103,Expired,,30
1347,1015,3,20230427,20230726,Expired,,90
1348,1016,2,20230927,20231027,Cancelled,No longer needed,30
1349,1017,2,20240224,20241231,Active,,311
1350,1018,3,20230801,20230831,Expired,,30
1351,1019,1,20230103,20230202,Expired,,30
1352,1020,1,20240810,20240909,Cancelled,Too expensive,30
1353,1021,4,20240607,20240707,Expired,,30
1354,1022,3,20230920,20231020,ancelled,,30
1355,1023,3,20231031,20241025,Cancelled,,360
1356,1024,4,20230628,20231225,Expired,,180
1357,1024,4,20240110,20240209,Expired,,30
1358,1024,4,20240225,20240326,Expired,,30
1359,1025,1,20241124,20241224,Expired,,30
1360,1025,4,20241230,20241231,Active,,1
1361,1026,3,20230216,20230517,Cancelled,No longer needed,90
1362,1027,1,20230624,20231221,Expired,,180
1363,1027,4,20231231,20241225,Expired,,360
1364,1028,2,20240928,20241227,Active,,90
1365,1029,2,20231217,20240116,Cancelled,,30
1366,1030,4,20240412,20240512,Cancelled,,30
1367,1031,2,20240504,20240603,xpired,,30
1368,1032,3,20230426,20231023,Expired,,180
1369,1032,4,20231031,20240129,xpired,,90
1370,1033,3,20230613,20230911,Cancelled,Technical issues,90
1371,1034,2,20240805,20240904,Expired,,30
1372,1034,2,20240911,20241210,Expired,,90
1373,1034,2,20241212,20241231,ctive,,19
1374,1035,2,20240103,20241228,ancelled,Technical issues,360
1375,1036,1,20230514,20230613,Expired,,30
1376,1037,2,20240226,20240824,Expired,,180
1377,1038,2,20231118,20241112,Cancelled,,360
1378,1039,3,20240813,20240912,Expired,,30
1379,1039,2,20240921,20241220,Cancelled,,90
1380,1040,3,20241116,20241231,ctive,,45
1381,1041,4,20240925,20241025,Cancelled,Too expensive,30
1382,1042,1,20240508,20240806,xpired,,90
1383,1042,3,20240808,20241231,Active,,145
1384,1043,4,20230602,20230702,Expired,,30
1385,1043,2,20230722,20231020,Expired,,90
1386,1044,3,20230112,20230211,Expired,,30
1387,1045,3,20240425,20241231,ctive,,250
1388,1046,4,20240518,20240617,Cancelled,Technical issues,30
1389,1047,4,20230221,20240216,Expired,,360
1390,1048,2,20240217,20240815,Cancelled,Not enough content,180
1391,1049,2,20240809,20241231,Active,,144
1392,1050,4,20231120,20241114,Expired,,360
1393,1051,1,20230119,20230419,Expired,,90
1394,1051,4,20230504,20230603,Cancelled,,30
1395,1052,3,20240716,20240815,Expired,,30
1396,1052,4,20240824,20241122,Expired,,90
1397,1053,2,20240925,20241231,Active,,97
1398,1054,1,20230731,20240725,Expired,,360
1399,1055,4,20240108,20240207,Cancelled,,30
1400,1056,4,20231206,20240603,Expired,,180
1401,1057,1,20241103,20241231,Active,,58
1402,1058,3,20241105,20241231,Active,,56
1403,1059,1,20241010,20241231,Active,,82
1404,1060,1,20230419,20230519,Cancelled,,30
1405,1061,1,20240224,20241231,Active,,311
1406,1062,2,20230504,20230603,Expired,,30
1407,1063,3,20230715,20231013,Expired,,90
1408,1063,4,20231022,20240120,Expired,,90
1409,1064,3,20230217,20240212,Expired,,360
1410,1064,4,20240302,20241231,ctive,,304
1411,1065,3,20240406,20241003,Cancelled,,180
1412,1066,1,20230518,20230617,Cancelled,Switched to competitor,30
1413,1067,4,20240720,20241231,Active,,164
1414,1068,1,20240604,20240704,Cancelled,Technical issues,30
1415,1069,1,20230512,20231108,Cancelled,,180
1416,1070,3,20231126,20240224,Expired,,90
1417,1071,2,20240915,20241231,Active,,107
1418,1072,4,20231218,20241212,Cancelled,Switched to competitor,360
1419,1073,1,20240227,20240328,Expired,,30
1420,1073,4,20240407,20241231,Active,,268
1421,1074,4,20231103,20241028,Cancelled,,360
1422,1075,2,20240720,20240819,Expired,,30
1423,1076,3,20231025,20231124,Expired,,30
1424,1077,2,20241228,20241231,ctive,,3
1425,1078,3,20240709,20241231,Active,,175
1426,1079,1,20231227,20240326,Cancelled,,90
1427,1080,1,20241114,20241231,Active,,47
1428,1081,2,20240630,20241231,Active,,184
1429,1082,3,20230114,20230213,Expired,,30
1430,1082,3,20230223,20230325,Cancelled,,30
1431,1083,3,20230224,20240219,Expired,,360
1432,1083,1,20240306,20240405,Expired,,30
1433,1083,2,20240406,20240705,Cancelled,,90
1434,1084,3,20230614,20240608,xpired,,360
1435,1085,2,20230305,20230901,Cancelled,,180
1436,1086,4,20240708,20241231,ctive,,176
1437,1087,1,20240922,20241022,Expired,,30
1438,1087,3,20241108,20241231,Active,,53
1439,1088,4,20241024,20241123,Cancelled,,30
1440,1089,2,20241213,20241231,Active,,18
1441,1090,1,20240126,20240225,ancelled,Technical issues,30
1442,1091,1,20241202,20241231,Active,,29
1443,1092,4,20230915,20231015,Expired,,30
1444,1093,4,20240329,20240925,Expired,,180
1445,1093,2,20241005,20241231,Active,,87
1446,1094,4,20241025,20241231,Active,,67
1447,1095,1,20240909,20241009,Expired,,30
1448,1096,3,20231029,20231128,Cancelled,No longer needed,30
1449,1097,1,20230711,20231009,Expired,,90
1450,1098,1,20230211,20230313,Expired,,30
1451,1099,2,20230614,20231211,Expired,,180
1452,1099,2,20231224,20241218,Expired,,360
1453,1100,3,20240422,20241019,Cancelled,Technical issues,180
1454,1101,1,20231127,20241121,Expired,,360
1455,1102,4,20240922,20241231,Active,,100
1456,1103,1,20240717,20241231,Active,,167
1457,1104,3,20240622,20241231,Active,,192
1458,1105,3,20240601,20240701,Expired,,30
1459,1106,4,20230405,20230505,Expired,,30
1460,1107,2,20231206,20240105,Expired,,30
1461,1108,1,20240925,20241025,Expired,,30
1462,1108,1,20241102,20241202,xpired,,30
1463,1108,1,20241208,20250107,Active,,30
1464,1109,3,20241026,20241231,Active,,66
1465,1110,3,20230904,20240302,Expired,,180
1466,1111,2,20230210,20230312,Expired,,30
1467,1112,3,20230427,20230527,Expired,,30
1468,1112,4,20230616,20230716,ancelled,Switched to competitor,30
1469,1113,3,20230126,20230225,Expired,,30
1470,1114,2,20240604,20240704,Expired,,30
1471,1115,3,20241029,20241231,Active,,63
1472,1116,1,20230409,20230509,Expired,,30
1473,1116,3,20230524,20230623,Expired,,30
1474,1117,2,20240630,20241231,Active,,184
1475,1118,4,20241006,20241231,ctive,,86
1476,1119,2,20230417,20230517,Expired,,30
1477,1120,1,20240321,20241231,Active,,285
1478,1121,4,20241203,20241231,Active,,28
1479,1122,4,20230208,20230310,Cancelled,,30
1480,1123,3,20230915,20231015,Cancelled,Too expensive,30
1481,1124,2,20230922,20231022,Expired,,30
1482,1124,1,20231025,20231124,Cancelled,,30
1483,1125,4,20240319,20240418,Cancelled,Too expensive,30
1484,1126,4,20240701,20240731,Cancelled,Switched to competitor,30
1485,1127,3,20240822,20240921,xpired,,30
1486,1127,2,20241004,20241103,Expired,,30
1487,1128,1,20240529,20240628,xpired,,30
1488,1128,3,20240713,20240812,Cancelled,,30
1489,1129,1,20240913,20241013,Expired,,30
1490,1130,1,20240126,20240225,Expired,,30
1491,1131,2,20230610,20230710,Cancelled,Technical issues,30
1492,1132,1,20240712,20241231,Active,,172
1493,1133,4,20241124,20241224,Cancelled,Too expensive,30
1494,1134,3,20230112,20230412,Expired,,90
1495,1135,1,20230212,20240207,Expired,,360
1496,1135,4,20240209,20240310,Expired,,30
1497,1135,2,20240319,20240915,Cancelled,Switched to competitor,180
1498,1136,3,20240714,20240813,Expired,,30
1499,1136,1,20240817,20241231,ctive,,136
1500,1137,3,20231219,20240118,Expired,,30
1501,1137,3,20240118,20240417,Expired,,90
1502,1138,2,20240608,20241205,Expired,,180
1503,1139,4,20230916,20231215,Cancelled,Technical issues,90
1504,1140,4,20240803,20240902,Expired,,30
1505,1140,3,20240921,20241231,Active,,101
1506,1141,3,20240716,20241014,xpired,,90
1507,1142,3,20241118,20241218,Cancelled,Switched to competitor,30
1508,1143,1,20240817,20241115,Expired,,90
1509,1144,2,20241118,20241231,Active,,43
1510,1145,3,20230313,20240307,Expired,,360
1511,1145,3,20240320,20240916,Expired,,180
1512,1146,4,20240923,20241023,Cancelled,,30
1513,1147,3,20240802,20241031,Expired,,90
1514,1147,2,20241031,20241231,Active,,61
1515,1148,1,20240314,20241231,Active,,292
1516,1149,2,20230815,20230914,Expired,,30
1517,1150,2,20240104,20240702,Expired,,180
1518,1150,2,20240722,20240821,Expired,,30
1519,1151,3,20240506,20241231,Active,,239
1520,1152,1,20240513,20241231,Active,,232
1521,1153,4,20230325,20230623,Cancelled,Switched to competitor,90
1522,1154,2,20240705,20240804,Expired,,30
1523,1154,4,20240810,20240909,xpired,,30
1524,1155,1,20230320,20230419,Expired,,30
1525,1155,1,20230419,20230519,Cancelled,,30
1526,1156,4,20240603,20241130,Expired,,180
1527,1156,1,20241203,20241231,Active,,28
1528,1157,1,20240219,20240320,Cancelled,,30
1529,1158,1,20230924,20240322,Expired,,180
1530,1158,2,20240411,20240511,Expired,,30
1531,1158,2,20240526,20241122,Expired,,180
1532,1159,4,20241031,20241231,Active,,61
1533,1160,3,20240826,20241124,Expired,,90
1534,1161,4,20240528,20241124,Expired,,180
1535,1161,2,20241206,20241231,Active,,25
1536,1162,3,20230111,20230210,Cancelled,Not enough content,30
1537,1163,4,20240920,20241020,Expired,,30
1538,1164,3,20240401,20240501,Expired,,30
1539,1165,3,20241106,20241231,Active,,55
1540,1166,2,20240103,20240202,Cancelled,No longer needed,30
1541,1167,1,20230306,20230604,Expired,,90
1542,1167,3,20230611,20231208,Expired,,180
1543,1168,3,20230731,20231029,Expired,,90
1544,1169,4,20240425,20241022,Cancelled,Too expensive,180
1545,1170,2,20241026,20241125,Active,,30
1546,1171,2,20241010,20241231,Active,,82
1547,1172,2,20240711,20240810,Expired,,30
1548,1173,1,20240110,20240209,xpired,,30
1549,1174,3,20240613,20241231,Active,,201
1550,1175,2,20240612,20241209,Cancelled,,180
1551,1176,4,20240513,20240811,Expired,,90
1552,1176,3,20240818,20241231,Active,,135
1553,1177,1,20230523,20240517,Expired,,360
1554,1178,1,20241020,20241231,Active,,72
1555,1179,1,20240106,20240205,Expired,,30
1556,1180,1,20230824,20231122,Expired,,90
1557,1181,1,20240508,20240607,Expired,,30
1558,1181,2,20240612,20240712,Cancelled,,30
1559,1182,2,20230615,20240609,Expired,,360
1560,1182,4,20240613,20240713,Cancelled,Switched to competitor,30
1561,1183,4,20230214,20230316,Cancelled,Switched to competitor,30
1562,1184,3,20241006,20241105,Expired,,30
1563,1185,2,20230227,20230528,Cancelled,Too expensive,90
1564,1186,2,20240220,20240321,Expired,,30
1565,1187,3,20241108,20241231,Active,,53
1566,1188,1,20240913,20241212,Expired,,90
1567,1188,4,20241223,20241231,ctive,,8
1568,1189,3,20240225,20240326,Cancelled,,30
1569,1190,2,20230706,20230805,Expired,,30
1570,1190,2,20230808,20240204,Expired,,180
1571,1191,1,20241203,20241231,Active,,28
1572,1192,3,20230312,20230908,Expired,,180
1573,1193,1,20230117,20240112,Expired,,360
1574,1194,4,20241201,20241231,Active,,30
1575,1195,3,20230701,20231228,Expired,,180
1576,1195,2,20231230,20241224,ancelled,Technical issues,360
1577,1196,4,20240628,20240728,xpired,,30
1578,1197,4,20241106,20241231,Active,,55
1579,1198,3,20230102,20230201,xpired,,30
1580,1198,4,20230210,20230809,Expired,,180
1581,1199,1,20240115,20240414,Expired,,90
1582,1200,3,20240508,20240607,Cancelled,Switched to competitor,30
1583,1201,3,20241214,20241231,Active,,17
1584,1202,1,20240503,20241231,Active,,242
1585,1203,1,20240904,20241231,Active,,118
1586,1204,1,20241227,20241231,Active,,4
1587,1205,3,20230501,20240425,Expired,,360
1588,1206,2,20241205,20241231,Active,,26
1589,1207,4,20240312,20241231,Active,,294
1590,1208,1,20240702,20240930,Expired,,90
1591,1209,2,20241127,20241227,Active,,30
1592,1210,3,20240724,20240823,Expired,,30
1593,1211,2,20240510,20240609,Cancelled,,30
1594,1212,4,20241223,20241231,Active,,8
1595,1213,1,20241106,20241231,Active,,55
1596,1214,2,20241217,20241231,Active,,14
1597,1215,1,20231213,20241207,Expired,,360
1598,1216,1,20230223,20230325,Cancelled,No longer needed,30
1599,1217,2,20230404,20230703,Expired,,90
1600,1218,2,20230401,20230501,Expired,,30
1601,1218,1,20230516,20240510,Expired,,360
1602,1218,4,20240530,20240629,Expired,,30
1603,1219,4,20240915,20241015,Expired,,30
1604,1219,1,20241026,20241231,Active,,66
1605,1220,4,20240215,20241231,ctive,,320
1606,1221,1,20240903,20241003,Expired,,30
1607,1221,3,20241017,20241116,xpired,,30
1608,1221,1,20241121,20241221,Expired,,30
1609,1222,4,20241017,20241231,Active,,75
1610,1223,2,20241103,20241231,Active,,58
1611,1224,4,20240905,20241005,Expired,,30
1612,1225,1,20230623,20240617,Expired,,360
1613,1226,2,20230101,20231227,Expired,,360
1614,1226,4,20240114,20240413,Expired,,90
1615,1227,2,20240214,20240812,Cancelled,Technical issues,180
1616,1228,1,20230725,20230824,Cancelled,No longer needed,30
1617,1229,3,20230403,20230702,Expired,,90
1618,1230,1,20240819,20240918,Expired,,30
1619,1230,2,20240927,20241027,Expired,,30
1620,1230,2,20241108,20241208,Expired,,30
1621,1231,1,20230820,20240216,Expired,,180
1622,1232,3,20240218,20240816,Expired,,180
1623,1232,1,20240831,20241231,Active,,122
1624,1233,1,20240602,20241129,Expired,,180
1625,1233,2,20241202,20241231,Active,,29
1626,1234,2,20231215,20240114,Cancelled,Not enough content,30
1627,1235,2,20240704,20241231,Active,,180
1628,1236,2,20240122,20240221,Cancelled,No longer needed,30
1629,1237,3,20231214,20240113,Expired,,30
1630,1237,2,20240116,20241231,Active,,350
1631,1238,3,20230129,20240124,Cancelled,Too expensive,360
1632,1239,4,20241010,20241231,Active,,82
1633,1240,3,20231120,20231220,ancelled,Not enough content,30
1634,1241,4,20230110,20230709,Expired,,180
1635,1242,4,20230406,20230705,Expired,,90
1636,1242,2,20230712,20240706,Expired,,360
1637,1242,3,20240713,20241231,Active,,171
1638,1243,1,20230319,20230617,Expired,,90
1639,1243,3,20230630,20230730,Expired,,30
1640,1244,4,20231229,20240128,xpired,,30
1641,1244,3,20240204,20240504,Expired,,90
1642,1245,2,20241130,20241231,Active,,31
1643,1246,3,20230905,20231005,Cancelled,,30
1644,1247,1,20230913,20231212,xpired,,90
1645,1247,4,20231216,20240115,Expired,,30
1646,1247,4,20240203,20240304,Cancelled,,30
1647,1248,3,20230503,20231030,Expired,,180
1648,1249,3,20240920,20241231,Active,,102
1649,1250,2,20230213,20230315,Cancelled,,30
1650,1251,2,20240811,20240910,Expired,,30
1651,1252,4,20240607,20240905,Expired,,90
1652,1252,2,20240920,20241231,Active,,102
1653,1253,4,20230512,20230810,xpired,,90
1654,1253,1,20230817,20230916,Expired,,30
1655,1253,1,20230925,20231224,xpired,,90
1656,1254,2,20240707,20241231,Active,,177
1657,1255,2,20241203,20241231,Active,,28
1658,1256,4,20240614,20240714,Expired,,30
1659,1257,3,20241121,20241221,Expired,,30
1660,1258,1,20240106,20240704,xpired,,180
1661,1259,2,20230927,20240325,Expired,,180
1662,1259,3,20240331,20240430,Expired,,30
1663,1260,4,20231218,20240615,xpired,,180
1664,1261,2,20240305,20241231,Active,,301
1665,1262,4,20240215,20241231,Active,,320
1666,1263,3,20240812,20241231,Active,,141
1667,1264,4,20231004,20240928,Expired,,360
1668,1265,3,20230720,20230819,Cancelled,,30
1669,1266,2,20240429,20241026,Expired,,180
1670,1266,1,20241108,20241231,Active,,53
1671,1267,4,20241007,20241231,ctive,,85
1672,1268,3,20240513,20241109,Expired,,180
1673,1268,4,20241124,20241231,ctive,,37
1674,1269,4,20230218,20230320,Expired,,30
1675,1269,2,20230320,20240314,Expired,,360
1676,1269,4,20240319,20240418,Expired,,30
1677,1270,4,20230809,20230908,Expired,,30
1678,1270,2,20230913,20231013,Expired,,30
1679,1271,4,20240405,20240704,Expired,,90
1680,1272,1,20240727,20241231,Active,,157
1681,1273,2,20230121,20240116,xpired,,360
1682,1274,3,20240912,20241231,Active,,110
1683,1275,3,20240705,20240804,Expired,,30
1684,1276,1,20231129,20231229,Expired,,30
1685,1277,1,20240402,20240502,Expired,,30
1686,1278,1,20241008,20241107,Expired,,30
1687,1279,4,20231212,20240311,Expired,,90
1688,1280,1,20230315,20230414,Expired,,30
1689,1281,2,20231121,20231221,Expired,,30
1690,1282,3,20241022,20241121,Expired,,30
1691,1282,2,20241130,20241230,Cancelled,,30
1692,1283,4,20240107,20241231,Active,,359
1693,1284,2,20240228,20241231,Active,,307
1694,1285,1,20230829,20240823,Cancelled,Too expensive,360
1695,1286,3,20230323,20230422,Expired,,30
1696,1286,3,20230503,20230602,Expired,,30
1697,1287,2,20230307,20230406,Expired,,30
1698,1288,2,20240211,20241231,Active,,324
1699,1289,1,20230926,20240324,Expired,,180
1700,1289,1,20240413,20240712,Expired,,90
1701,1289,4,20240730,20240829,Cancelled,,30
1702,1290,4,20240204,20240504,Expired,,90
1703,1290,2,20240518,20241231,ctive,,227
1704,1291,4,20240329,20240627,Expired,,90
1705,1292,1,20230624,20231221,Expired,,180
1706,1293,4,20231130,20240228,Expired,,90
1707,1294,3,20231006,20240403,Expired,,180
1708,1295,1,20241215,20241231,Active,,16
1709,1296,1,20241008,20241107,Cancelled,Not enough content,30
1710,1297,2,20240620,20241231,Active,,194
1711,1298,1,20231222,20241216,ancelled,Switched to competitor,360
1712,1299,2,20240328,20240427,Expired,,30
1713,1299,2,20240502,20240731,Expired,,90
1714,1299,3,20240804,20241102,Cancelled,Too expensive,90
1715,1300,3,20231107,20240205,Cancelled,Too expensive,90
1716,1301,3,20230520,20230619,Expired,,30
1717,1302,2,20241205,20241231,Active,,26
1718,1303,4,20230110,20230209,ancelled,Too expensive,30
1719,1304,2,20230108,20230207,Cancelled,No longer needed,30
1720,1305,2,20240728,20241231,Active,,156
1721,1306,4,20241023,20241231,Active,,69
1722,1307,2,20230323,20230422,Expired,,30
1723,1307,4,20230429,20231026,Cancelled,,180
1724,1308,3,20240919,20241218,ancelled,Too expensive,90
1725,1309,3,20240628,20240728,Expired,,30
1726,1310,1,20230706,20240630,Expired,,360
1727,1310,4,20240712,20240811,Expired,,30
1728,1310,4,20240814,20241112,Cancelled,,90
1729,1311,3,20240924,20241231,Active,,98
1730,1312,4,20230712,20231010,Cancelled,Switched to competitor,90
1731,1313,4,20240701,20240731,Expired,,30
1732,1314,1,20231003,20240927,Expired,,360
1733,1315,3,20230827,20230926,Expired,,30
1734,1315,1,20231203,20240102,Expired,,30
1735,1315,1,20240105,20240404,Expired,,90
1736,1316,1,20231217,20240316,Expired,,90
1737,1316,2,20240322,20240421,Expired,,30
1738,1317,1,20240116,20241231,Active,,350
1739,1318,4,20230324,20230423,Expired,,30
1740,1318,2,20230512,20230810,Expired,,90
1741,1319,2,20230315,20230414,Expired,,30
1742,1320,3,20230914,20240908,Expired,,360
1743,1321,3,20230912,20240906,Expired,,360
1744,1321,4,20240907,20241231,Active,,115
1745,1322,2,20230204,20230306,Expired,,30
1746,1323,4,20240617,20240915,Expired,,90
1747,1323,1,20241004,20241103,Cancelled,No longer needed,30
1748,1324,1,20241128,20241231,ctive,,33
1749,1325,3,20230213,20240208,Expired,,360
1750,1325,2,20240225,20240525,Expired,,90
1751,1326,2,20230917,20240315,Expired,,180
1752,1326,3,20240315,20240911,Expired,,180
1753,1326,2,20240929,20241228,Cancelled,Technical issues,90
1754,1327,3,20230223,20230524,Cancelled,,90
1755,1328,2,20241010,20241109,Expired,,30
1756,1329,2,20231010,20240108,Expired,,90
1757,1330,4,20230110,20230209,Expired,,30
1758,1330,4,20230218,20230320,Expired,,30
1759,1331,2,20241205,20241231,Active,,26
1760,1332,2,20230912,20231211,Cancelled,Switched to competitor,90
1761,1333,4,20231213,20240112,Cancelled,,30
1762,1334,4,20230607,20230707,Expired,,30
1763,1334,1,20230717,20240711,xpired,,360
1764,1334,2,20240717,20240816,Expired,,30
1765,1335,1,20240514,20240613,Expired,,30
1766,1335,1,20240614,20241231,ctive,,200
1767,1336,2,20241022,20241121,Cancelled,,30
1768,1337,2,20230717,20240113,Expired,,180
1769,1338,1,20230518,20240512,Cancelled,,360
1770,1339,4,20240324,20240622,Expired,,90
1771,1340,1,20230714,20240110,Expired,,180
1772,1341,3,20240424,20240524,Expired,,30
1773,1341,1,20240604,20240704,Expired,,30
1774,1341,4,20240711,20240810,Cancelled,,30
1775,1342,2,20240721,20240820,Expired,,30
1776,1342,2,20240826,20241231,Active,,127
1777,1343,3,20231030,20240128,Expired,,90
1778,1344,2,20241015,20241114,xpired,,30
1779,1345,3,20230120,20230219,Expired,,30
1780,1346,4,20230902,20240229,xpired,,180
1781,1347,4,20240705,20241231,Active,,179
1782,1348,2,20240718,20241016,Expired,,90
1783,1349,3,20241018,20241231,Active,,74
1784,1350,1,20230310,20240304,Expired,,360
1785,1350,1,20240304,20240831,Expired,,180
1786,1351,3,20230202,20230304,Expired,,30
1787,1351,3,20230309,20240303,Cancelled,No longer needed,360
1788,1352,1,20230202,20230801,ancelled,No longer needed,180
1789,1353,2,20240516,20241231,Active,,229
1790,1354,1,20230220,20230322,xpired,,30
1791,1354,3,20230331,20230430,xpired,,30
1792,1354,4,20230504,20240428,Expired,,360
1793,1355,2,20230114,20230213,Expired,,30
1794,1355,1,20230221,20230323,Expired,,30
1795,1355,3,20230323,20230422,xpired,,30
1796,1356,4,20230323,20230621,Cancelled,,90
1797,1357,3,20240725,20241231,Active,,159
1798,1358,2,20240113,20240711,Expired,,180
1799,1359,1,20240625,20240923,Expired,,90
1800,1360,1,20230321,20230619,Cancelled,No longer needed,90
1801,1361,1,20230825,20240221,Expired,,180
1802,1362,3,20241103,20241231,Active,,58
1803,1363,2,20240725,20241231,Active,,159
1804,1364,3,20241015,20241231,Active,,77
1805,1365,1,20241112,20241212,Expired,,30
1806,1365,2,20241227,20241231,Active,,4
1807,1366,3,20230704,20231002,Cancelled,,90
1808,1367,4,20230611,20230711,Expired,,30
1809,1367,3,20230718,20240114,Expired,,180
1810,1368,1,20231227,20240126,Expired,,30
1811,1369,2,20240116,20240215,Cancelled,,30
1812,1370,1,20231128,20240526,Expired,,180
1813,1371,2,20240120,20240219,Expired,,30
1814,1372,3,20240408,20240508,Expired,,30
1815,1373,4,20230205,20230506,Cancelled,,90
1816,1374,4,20231106,20240504,Expired,,180
1817,1375,3,20231119,20231219,Expired,,30
1818,1375,4,20240107,20240705,Cancelled,,180
1819,1376,3,20231010,20231109,Expired,,30
1820,1377,2,20240808,20240907,Expired,,30
1821,1377,1,20240921,20241220,Expired,,90
1822,1378,4,20230609,20231206,Cancelled,,180
1823,1379,1,20230913,20240311,Expired,,180
1824,1380,4,20240807,20240906,Expired,,30
1825,1381,1,20230321,20240315,Expired,,360
1826,1381,4,20240320,20240419,Expired,,30
1827,1382,2,20240514,20240613,Expired,,30
1828,1382,1,20240627,20241231,Active,,187
1829,1383,3,20230408,20230508,Expired,,30
1830,1383,2,20230517,20230616,Expired,,30
1831,1383,2,20230704,20230803,Expired,,30
1832,1384,3,20240813,20241231,Active,,140
1833,1385,4,20231209,20240606,Expired,,180
1834,1385,2,20240618,20240718,Expired,,30
1835,1386,2,20230504,20230603,Cancelled,Switched to competitor,30
1836,1387,2,20230112,20240107,Expired,,360
1837,1387,2,20240115,20240214,Expired,,30
1838,1387,4,20240216,20241231,Active,,319
1839,1388,4,20231109,20240507,Expired,,180
1840,1389,1,20230603,20230901,Expired,,90
1841,1390,1,20230221,20230820,Expired,,180
